Floor;-0.0231876;0.9997158;0.005523662;1.067132;
Head;1.156189;0.5604023;3.227624;
ShoulderCenter;1.267254;0.3680623;3.193646;
ShoulderRight;1.295577;0.2570166;3.026867;
ShoulderLeft;1.204403;0.1876427;3.241234;
ElbowRight;1.18819;0.01625639;2.925451;
ElbowLeft;1.177506;-0.08344005;3.188843;
WristRight;0.9534813;-0.1124034;2.854878;
WristLeft;1.013018;-0.1230841;2.959355;
HandRight;0.8855722;-0.133546;2.853422;
HandLeft;0.9593402;-0.1689255;2.968189;
Spine;1.253353;-0.03119054;3.135246;
HipCenter;1.250573;-0.1110411;3.127159;
HipRight;1.269094;-0.1526795;3.065392;
HipLeft;1.228065;-0.1838978;3.169524;
KneeRight;1.38439;-0.6200588;3.021676;
KneeLeft;1.092313;-0.6287058;3.213861;
AnkleRight;1.504446;-0.9847909;3.019229;
AnkleLeft;0.9982316;-1.020741;3.160668;
FootRight;1.469638;-1.040249;3.001071;
FootLeft;0.9173678;-1.058166;3.181533;
Head;1.142676;0.5571511;3.232884;
ShoulderCenter;1.230038;0.3573035;3.19303;
ShoulderRight;1.254922;0.2461848;3.043744;
ShoulderLeft;1.146384;0.1658403;3.248453;
ElbowRight;1.143317;0.01768832;2.928751;
ElbowLeft;1.127289;-0.09971261;3.185724;
WristRight;0.905785;-0.09284367;2.855851;
WristLeft;0.9561993;-0.112032;2.964425;
HandRight;0.8124045;-0.1304217;2.854247;
HandLeft;0.8182874;-0.1375412;2.848871;
Spine;1.204076;-0.05857918;3.145454;
HipCenter;1.199891;-0.1414645;3.139651;
HipRight;1.220824;-0.1824913;3.080026;
HipLeft;1.173004;-0.2183739;3.183131;
KneeRight;1.361544;-0.6068195;3.022046;
KneeLeft;1.040722;-0.6633725;3.212829;
AnkleRight;1.503407;-0.9862332;3.020172;
AnkleLeft;0.8952004;-1.021319;3.173499;
FootRight;1.468363;-1.051221;3.014496;
FootLeft;0.8021523;-1.043072;3.203609;
Head;1.069972;0.5511442;3.259053;
ShoulderCenter;1.170307;0.3456308;3.193095;
ShoulderRight;1.202076;0.2353015;3.045627;
ShoulderLeft;1.092663;0.1746601;3.239596;
ElbowRight;1.11687;0.01077837;2.926251;
ElbowLeft;1.042109;-0.1047551;3.150555;
WristRight;0.8524708;-0.09569654;2.856964;
WristLeft;1.156886;-0.241447;2.965513;
HandRight;0.7563524;-0.1217772;2.849637;
HandLeft;1.195145;-0.2870109;2.908804;
Spine;1.162389;-0.06206741;3.135954;
HipCenter;1.16124;-0.1436874;3.12853;
HipRight;1.187263;-0.1816463;3.076064;
HipLeft;1.132532;-0.2091577;3.163282;
KneeRight;1.280812;-0.5943034;3.066082;
KneeLeft;0.9816926;-0.683477;3.216152;
AnkleRight;1.501611;-0.9877365;3.020306;
AnkleLeft;0.8304048;-1.021955;3.184443;
FootRight;1.462955;-1.052497;3.018796;
FootLeft;0.7422789;-1.051621;3.226514;
Head;0.987072;0.5430221;3.255577;
ShoulderCenter;1.121609;0.3544205;3.190042;
ShoulderRight;1.145041;0.2331903;3.059783;
ShoulderLeft;1.04109;0.2153047;3.252713;
ElbowRight;1.060649;-0.003854992;2.935073;
ElbowLeft;0.9905288;-0.0842362;3.195848;
WristRight;0.8023101;-0.09793849;2.85982;
WristLeft;1.117609;-0.2480926;2.96025;
HandRight;0.7116578;-0.1139982;2.851884;
HandLeft;1.159969;-0.3027114;2.886745;
Spine;1.103006;-0.07810154;3.139951;
HipCenter;1.099321;-0.1646124;3.133623;
HipRight;1.120488;-0.2127435;3.079392;
HipLeft;1.07371;-0.2207921;3.173487;
KneeRight;1.296172;-0.6440898;3.029569;
KneeLeft;0.9396132;-0.6502732;3.226768;
AnkleRight;1.497111;-0.9884022;3.019417;
AnkleLeft;0.815629;-1.014634;3.181929;
FootRight;1.468828;-1.057474;3.02254;
FootLeft;0.7286563;-1.0541;3.214991;
Head;0.9450308;0.5492797;3.242018;
ShoulderCenter;1.054925;0.3407667;3.201415;
ShoulderRight;1.094049;0.2246754;3.058854;
ShoulderLeft;0.9573463;0.1283184;3.229414;
ElbowRight;1.038133;-0.003171454;2.935626;
ElbowLeft;0.9055005;-0.1788314;3.171623;
WristRight;0.7525132;-0.1160408;2.861329;
WristLeft;1.050075;-0.2638119;2.984841;
HandRight;0.6640478;-0.1345026;2.842115;
HandLeft;1.098266;-0.2921388;2.927647;
Spine;1.043128;-0.09524535;3.146277;
HipCenter;1.040769;-0.1824478;3.138965;
HipRight;1.070147;-0.2117987;3.096074;
HipLeft;1.00863;-0.2551594;3.166709;
KneeRight;1.241175;-0.6445048;3.043353;
KneeLeft;0.9021848;-0.6517521;3.233315;
AnkleRight;1.484287;-0.9905016;3.021701;
AnkleLeft;0.793751;-1.019824;3.181925;
FootRight;1.45378;-1.062538;3.022192;
FootLeft;0.7248094;-1.065263;3.188709;
Head;0.8927419;0.553321;3.22489;
ShoulderCenter;0.998112;0.3423691;3.19422;
ShoulderRight;1.029981;0.2263335;3.065672;
ShoulderLeft;0.9005334;0.1299208;3.222219;
ElbowRight;0.9867123;0.02021532;2.944064;
ElbowLeft;0.8710569;-0.1778332;3.207631;
WristRight;0.730576;-0.1297825;2.866848;
WristLeft;0.7060798;-0.2371804;2.957875;
HandRight;0.6402236;-0.1562403;2.84592;
HandLeft;0.6320786;-0.1782409;2.836212;
Spine;0.9892892;-0.06085869;3.141344;
HipCenter;0.9875247;-0.1415042;3.134463;
HipRight;1.015523;-0.1713177;3.089092;
HipLeft;0.9572721;-0.2147034;3.163894;
KneeRight;1.169491;-0.6525527;3.037805;
KneeLeft;0.850765;-0.6484678;3.242271;
AnkleRight;1.424695;-0.9692116;2.99257;
AnkleLeft;0.7864858;-1.01071;3.185175;
FootRight;1.434269;-1.04428;3.017309;
FootLeft;0.7228475;-1.065939;3.188798;
Head;0.8171864;0.5446414;3.223625;
ShoulderCenter;0.9499189;0.3548448;3.19827;
ShoulderRight;0.983261;0.2357637;3.070298;
ShoulderLeft;0.8751135;0.1478518;3.24917;
ElbowRight;0.9387195;0.002547934;2.945118;
ElbowLeft;0.8463401;-0.1525622;3.23398;
WristRight;0.698357;-0.1608239;2.873492;
WristLeft;0.7179613;-0.1618656;2.945385;
HandRight;0.6194751;-0.2028209;2.861329;
HandLeft;0.6420395;-0.1880704;2.836102;
Spine;0.9370256;-0.09123883;3.166617;
HipCenter;0.9344565;-0.180458;3.16401;
HipRight;0.9575555;-0.2170958;3.112115;
HipLeft;0.9081307;-0.2558838;3.205542;
KneeRight;1.078863;-0.6460791;3.043579;
KneeLeft;0.8204366;-0.6488032;3.242021;
AnkleRight;1.389415;-0.9585449;3.00144;
AnkleLeft;0.7794032;-1.004488;3.188563;
FootRight;1.397185;-1.033904;3.006695;
FootLeft;0.7118909;-1.071246;3.196217;
Head;0.7703354;0.552208;3.266508;
ShoulderCenter;0.8975306;0.3592022;3.206562;
ShoulderRight;0.940062;0.2420289;3.071025;
ShoulderLeft;0.8134661;0.1262881;3.243749;
ElbowRight;0.9228073;0.007478466;2.955704;
ElbowLeft;0.7815402;-0.1710649;3.21626;
WristRight;0.6973807;-0.1782428;2.876081;
WristLeft;0.6911241;-0.1730725;2.915871;
HandRight;0.6384574;-0.2130844;2.868286;
HandLeft;0.5991887;-0.2084489;2.841229;
Spine;0.8858138;-0.08194579;3.168081;
HipCenter;0.8834705;-0.1701754;3.164129;
HipRight;0.9097694;-0.2006042;3.115718;
HipLeft;0.8541667;-0.2528856;3.200198;
KneeRight;0.9821152;-0.6391803;3.040018;
KneeLeft;0.7941227;-0.6564991;3.239918;
AnkleRight;1.305396;-0.9275522;3.000124;
AnkleLeft;0.7748067;-1.002692;3.190179;
FootRight;1.321831;-1.011969;2.99195;
FootLeft;0.7640173;-1.06822;3.150708;
Head;0.7180058;0.5462613;3.211657;
ShoulderCenter;0.8448955;0.3572861;3.20133;
ShoulderRight;0.8923786;0.2365606;3.066484;
ShoulderLeft;0.7769197;0.2101006;3.252414;
ElbowRight;0.8943438;-0.01312928;2.966442;
ElbowLeft;0.7453281;-0.08413915;3.224709;
WristRight;0.6812082;-0.2059586;2.880519;
WristLeft;0.678402;-0.1726826;2.934955;
HandRight;0.6240978;-0.2812501;2.880523;
HandLeft;0.5946329;-0.2156445;2.854789;
Spine;0.836724;-0.09200542;3.141749;
HipCenter;0.8350897;-0.1818637;3.133601;
HipRight;0.8599267;-0.2281223;3.079843;
HipLeft;0.8083543;-0.2399853;3.171262;
KneeRight;0.8707653;-0.6289708;3.056567;
KneeLeft;0.7674472;-0.661911;3.215712;
AnkleRight;1.2022;-0.9146361;3.008711;
AnkleLeft;0.7714173;-1.001974;3.191414;
FootRight;1.204554;-1.015673;3.016482;
FootLeft;0.724071;-1.068189;3.191075;
Head;0.6920421;0.5680252;3.213428;
ShoulderCenter;0.8041021;0.3680885;3.193592;
ShoulderRight;0.8413184;0.2367343;3.065767;
ShoulderLeft;0.7261192;0.1726352;3.230879;
ElbowRight;0.8431248;-0.03265858;2.97463;
ElbowLeft;0.694627;-0.1206788;3.203333;
WristRight;0.7179329;-0.229635;2.917812;
WristLeft;0.6246629;-0.2157032;2.917622;
HandRight;0.6539896;-0.2970351;2.896244;
HandLeft;0.5402973;-0.2586932;2.84388;
Spine;0.7825612;-0.06247742;3.158715;
HipCenter;0.7789096;-0.1487645;3.155604;
