Floor;-0.02520908;0.9996784;0.00276988;1.07443;
Head;0.7421468;0.7167962;2.998066;
ShoulderCenter;0.8534912;0.5573533;2.971053;
ShoulderRight;0.9308779;0.4250565;2.838566;
ShoulderLeft;0.8033419;0.4252866;3.082008;
ElbowRight;0.9031839;0.1756903;2.72777;
ElbowLeft;0.7244066;0.1145791;2.977505;
WristRight;0.7083718;-0.09429576;2.640214;
WristLeft;0.6512918;-0.217719;2.977888;
HandRight;0.6446877;-0.1287304;2.616975;
HandLeft;0.6269203;-0.328485;2.983213;
Spine;0.8214185;0.1362081;2.92888;
HipCenter;0.8150039;0.05197911;2.924257;
HipRight;0.8386607;-0.0142367;2.855704;
HipLeft;0.7812696;-0.01413315;2.976474;
KneeRight;0.9027437;-0.6256868;2.853241;
KneeLeft;0.6813204;-0.6327022;3.040182;
AnkleRight;0.9642526;-1.011376;2.816314;
AnkleLeft;0.7221707;-1.011807;2.987407;
FootRight;0.8868966;-1.087188;2.87078;
FootLeft;0.6083423;-1.07247;2.926528;
Head;0.7145023;0.7065914;3.004979;
ShoulderCenter;0.8315715;0.5557002;2.975381;
ShoulderRight;0.8899404;0.4209907;2.840024;
ShoulderLeft;0.7582122;0.4529495;3.081302;
ElbowRight;0.8469521;0.1785332;2.714989;
ElbowLeft;0.6732532;0.1269351;2.973681;
WristRight;0.6437617;-0.08876514;2.62326;
WristLeft;0.6204163;-0.207856;3.026621;
HandRight;0.5679461;-0.1484276;2.601662;
HandLeft;0.602804;-0.319453;3.04936;
Spine;0.7951585;0.1511134;2.926408;
HipCenter;0.786767;0.07147205;2.92002;
HipRight;0.8119861;-0.0006426815;2.851377;
HipLeft;0.7486039;0.01621855;2.968699;
KneeRight;0.899285;-0.6271232;2.853023;
KneeLeft;0.6286822;-0.629276;3.037766;
AnkleRight;0.9631368;-1.014377;2.822001;
AnkleLeft;0.5779226;-1.020475;3.003118;
FootRight;0.8898315;-1.08582;2.868201;
FootLeft;0.4742823;-1.076006;2.942857;
Head;0.6515155;0.7194813;2.990741;
ShoulderCenter;0.7729307;0.5616092;2.976519;
ShoulderRight;0.8470315;0.41982;2.838089;
ShoulderLeft;0.7062583;0.4190942;3.060745;
ElbowRight;0.8225516;0.1910363;2.712432;
ElbowLeft;0.642481;0.1377354;2.976122;
WristRight;0.6079983;-0.05652165;2.630044;
WristLeft;0.670415;-0.1894137;2.897469;
HandRight;0.5331172;-0.1143998;2.611011;
HandLeft;0.6797263;-0.2984634;2.876288;
Spine;0.7496601;0.1639041;2.922877;
HipCenter;0.747472;0.08356384;2.916056;
HipRight;0.7726521;0.02130242;2.850506;
HipLeft;0.7160122;0.02110162;2.962325;
KneeRight;0.8829333;-0.6282454;2.857068;
KneeLeft;0.5866625;-0.6017355;3.037616;
AnkleRight;0.9631857;-1.014268;2.821663;
AnkleLeft;0.467522;-1.024134;3.017421;
FootRight;0.890232;-1.083547;2.864689;
FootLeft;0.3695282;-1.07866;2.954209;
Head;0.6268315;0.7313752;2.977388;
ShoulderCenter;0.7459235;0.5573067;2.985487;
ShoulderRight;0.8040398;0.4137148;2.841964;
ShoulderLeft;0.6469924;0.3487763;3.035463;
ElbowRight;0.78513;0.1932404;2.718401;
ElbowLeft;0.5967219;0.1147903;2.971685;
WristRight;0.5703461;-0.03284612;2.629012;
WristLeft;0.6312634;-0.198066;2.895777;
HandRight;0.4992028;-0.09345989;2.620048;
HandLeft;0.6427773;-0.3023515;2.875461;
Spine;0.7127365;0.1670567;2.924243;
HipCenter;0.7032728;0.08953211;2.915452;
HipRight;0.7318846;0.04386589;2.855839;
HipLeft;0.6612916;0.01554274;2.952308;
KneeRight;0.8600609;-0.6260648;2.858055;
KneeLeft;0.5300115;-0.6551327;3.04449;
AnkleRight;0.9632171;-1.013961;2.823349;
AnkleLeft;0.3743306;-1.031467;3.035036;
FootRight;0.8918611;-1.081688;2.862654;
FootLeft;0.2837643;-1.083221;2.966819;
Head;0.6102673;0.7182208;2.984911;
ShoulderCenter;0.6911291;0.5408074;2.982438;
ShoulderRight;0.7545009;0.4035449;2.842477;
ShoulderLeft;0.608265;0.3640414;3.067142;
ElbowRight;0.7519453;0.1848381;2.726899;
ElbowLeft;0.5464246;0.1162788;2.994532;
WristRight;0.543982;-0.03525458;2.63121;
WristLeft;0.5958695;-0.1645919;2.849741;
