Floor;-0.01929818;0.9998135;0.0006181673;1.074502;
Head;-0.02175766;0.4828278;3.226369;
ShoulderCenter;0.05221914;0.335829;3.215299;
ShoulderRight;0.1133008;0.1918635;3.121683;
ShoulderLeft;-0.02543847;0.2191487;3.278833;
ElbowRight;0.2095068;-0.03629796;3.051659;
ElbowLeft;-0.09095131;0.02067934;3.391269;
WristRight;0.2599017;-0.2779133;2.990548;
WristLeft;-0.2113645;-0.1698705;3.488572;
HandRight;0.2880778;-0.3730713;2.972098;
HandLeft;-0.2967536;-0.2587658;3.505104;
Spine;0.02210228;-0.04798216;3.234391;
HipCenter;0.01607891;-0.1247444;3.241585;
HipRight;0.04343676;-0.1800564;3.205202;
HipLeft;-0.01899593;-0.167778;3.280633;
KneeRight;-0.158482;-0.6320626;3.205175;
KneeLeft;-0.1355857;-0.6482711;3.206583;
AnkleRight;-0.1551802;-1.028643;3.190508;
AnkleLeft;-0.1602773;-1.034483;3.201144;
FootRight;-0.2432502;-1.083767;3.228347;
FootLeft;-0.2242365;-1.076948;3.143254;
Head;-0.07845415;0.4805295;3.220473;
ShoulderCenter;0.006092348;0.3317682;3.237763;
ShoulderRight;0.07753326;0.1892402;3.123643;
ShoulderLeft;-0.05745258;0.2208676;3.281479;
ElbowRight;0.1726618;-0.0360952;3.053909;
ElbowLeft;-0.1351534;0.03022137;3.393346;
WristRight;0.2304582;-0.2296709;3.002092;
WristLeft;-0.2588873;-0.1535977;3.491666;
HandRight;0.260638;-0.3114423;2.98799;
HandLeft;-0.3105505;-0.1795824;3.461419;
Spine;0.008578851;-0.05128723;3.226445;
HipCenter;0.004646487;-0.1283787;3.229125;
HipRight;0.0357608;-0.1800187;3.198308;
HipLeft;-0.03146186;-0.1658905;3.253052;
KneeRight;0.1241578;-0.6925616;3.316454;
KneeLeft;-0.1694171;-0.7297802;3.217192;
AnkleRight;0.2076685;-0.9917546;3.242144;
AnkleLeft;-0.2739271;-1.045742;3.221219;
FootRight;0.1436408;-1.033909;3.186027;
FootLeft;-0.3379548;-1.087896;3.165101;
Head;-0.09277812;0.4789478;3.225482;
ShoulderCenter;-0.02918843;0.3242829;3.234815;
ShoulderRight;0.03503127;0.1798617;3.12235;
ShoulderLeft;-0.12286;0.1817929;3.243497;
ElbowRight;0.1315813;-0.04612336;3.056894;
ElbowLeft;-0.2013267;0.01284325;3.381421;
WristRight;0.1990311;-0.2394316;2.998697;
WristLeft;-0.3272795;-0.1675268;3.483801;
HandRight;0.236387;-0.3227445;2.987093;
HandLeft;-0.4220031;-0.2376929;3.493463;
Spine;-0.05666903;-0.06419051;3.242988;
HipCenter;-0.06760669;-0.1408987;3.239358;
HipRight;-0.03553629;-0.1813646;3.219006;
HipLeft;-0.1052179;-0.1801933;3.25822;
KneeRight;0.1109297;-0.6871374;3.315834;
KneeLeft;-0.2216437;-0.7364538;3.215446;
AnkleRight;0.2086134;-0.9918764;3.241958;
AnkleLeft;-0.3757119;-1.032663;3.230161;
FootRight;0.1570079;-1.033046;3.173402;
FootLeft;-0.4273174;-1.073832;3.161605;
Head;-0.1482721;0.4806019;3.222957;
ShoulderCenter;-0.07640379;0.315284;3.226191;
ShoulderRight;-0.01585978;0.1765103;3.128602;
ShoulderLeft;-0.1633403;0.2265877;3.284693;
ElbowRight;0.09390756;-0.04934011;3.060401;
ElbowLeft;-0.2269531;0.02829149;3.404261;
WristRight;0.1626104;-0.2883237;2.99253;
WristLeft;-0.3682523;-0.1571826;3.492663;
HandRight;0.204845;-0.3716754;2.982502;
HandLeft;-0.4675014;-0.2394533;3.504139;
Spine;-0.06871818;-0.06253677;3.229679;
HipCenter;-0.0781258;-0.1385029;3.225815;
HipRight;-0.04717295;-0.1866394;3.201275;
HipLeft;-0.1135889;-0.1724926;3.245387;
KneeRight;0.08474001;-0.7228886;3.310372;
KneeLeft;-0.1945644;-0.6318691;3.239267;
AnkleRight;0.2078932;-0.9941837;3.242538;
AnkleLeft;-0.3775235;-0.9907508;3.225737;
FootRight;0.1424146;-1.039691;3.179063;
FootLeft;-0.47943;-1.042026;3.252632;
Head;-0.1604432;0.4800782;3.220798;
ShoulderCenter;-0.1191361;0.3110933;3.218035;
ShoulderRight;-0.05017434;0.1703633;3.121141;
ShoulderLeft;-0.2100599;0.2162452;3.310571;
ElbowRight;0.05497363;-0.05265057;3.050919;
ElbowLeft;-0.2794653;0.01736854;3.419019;
WristRight;0.1168484;-0.2921847;2.998932;
WristLeft;-0.4141531;-0.1749737;3.492157;
HandRight;0.1634747;-0.4086471;2.981397;
HandLeft;-0.4748357;-0.2049883;3.493438;
Spine;-0.08155575;-0.07047465;3.227374;
HipCenter;-0.08560495;-0.1462777;3.225008;
HipRight;-0.05285478;-0.2022001;3.196187;
HipLeft;-0.1195686;-0.1818822;3.249493;
KneeRight;0.07596277;-0.7201697;3.31262;
KneeLeft;-0.2884431;-0.6469213;3.220673;
AnkleRight;0.204128;-0.9958315;3.248871;
AnkleLeft;-0.404764;-1.001315;3.231706;
FootRight;0.1872452;-1.073124;3.276188;
FootLeft;-0.5001347;-1.05526;3.260293;
Head;-0.2384292;0.45939;3.237127;
ShoulderCenter;-0.1601961;0.305251;3.230452;
ShoulderRight;-0.08681489;0.168803;3.123774;
ShoulderLeft;-0.2461987;0.2109886;3.322784;
ElbowRight;-0.007001586;-0.06437595;3.056192;
ElbowLeft;-0.306841;0.00763151;3.427811;
WristRight;0.03206698;-0.2733459;3.008301;
WristLeft;-0.446689;-0.1756092;3.510456;
HandRight;0.06400947;-0.360091;2.999231;
HandLeft;-0.5446501;-0.2604949;3.537272;
Spine;-0.1798633;-0.07698142;3.242666;
HipCenter;-0.1916998;-0.1527133;3.241308;
HipRight;-0.1586297;-0.2031244;3.222735;
HipLeft;-0.2298735;-0.1843527;3.259214;
KneeRight;0.03607075;-0.7663975;3.315793;
KneeLeft;-0.3427488;-0.637957;3.231472;
AnkleRight;0.1988597;-1.007779;3.254038;
AnkleLeft;-0.4115327;-0.9988101;3.236374;
FootRight;0.2072809;-1.081335;3.28279;
FootLeft;-0.4491877;-1.060654;3.269016;
Head;-0.2696023;0.4657297;3.228719;
ShoulderCenter;-0.1999911;0.3051675;3.227473;
ShoulderRight;-0.1449525;0.1700553;3.127357;
ShoulderLeft;-0.2961293;0.1810835;3.275589;
ElbowRight;-0.0654877;-0.06485316;3.064503;
ElbowLeft;-0.3628187;-0.00773555;3.399313;
WristRight;-0.0274162;-0.3052781;2.991337;
WristLeft;-0.4718187;-0.1959729;3.510005;
HandRight;-0.0154719;-0.4258645;2.968937;
HandLeft;-0.5651492;-0.2939143;3.538647;
Spine;-0.2006947;-0.09473903;3.2259;
HipCenter;-0.2115336;-0.1755635;3.21826;
HipRight;-0.1737902;-0.2125491;3.208882;
HipLeft;-0.2487562;-0.2116126;3.224574;
KneeRight;-0.01635071;-0.7624084;3.33585;
KneeLeft;-0.3624679;-0.6451206;3.247952;
AnkleRight;0.177884;-1.011858;3.275158;
AnkleLeft;-0.4292874;-0.994513;3.245471;
FootRight;0.1947246;-1.086577;3.297822;
FootLeft;-0.4878074;-1.035669;3.184542;
Head;-0.2873541;0.4609949;3.220709;
ShoulderCenter;-0.2442928;0.3050814;3.235284;
ShoulderRight;-0.1736938;0.1690998;3.130968;
ShoulderLeft;-0.3314794;0.1777159;3.237772;
ElbowRight;-0.1151797;-0.0839376;3.057429;
ElbowLeft;-0.4181339;0.003414616;3.332229;
WristRight;-0.08434848;-0.3404093;2.98992;
WristLeft;-0.5038979;-0.1946505;3.470241;
HandRight;-0.07881486;-0.4353696;2.992381;
HandLeft;-0.549625;-0.2675748;3.510802;
Spine;-0.2558642;-0.09917159;3.221798;
HipCenter;-0.2666751;-0.1784964;3.208988;
HipRight;-0.2346699;-0.2160096;3.193875;
HipLeft;-0.3016111;-0.2119973;3.218158;
KneeRight;-0.08953696;-0.7543777;3.346763;
KneeLeft;-0.4226664;-0.6428736;3.231331;
AnkleRight;0.122889;-0.9596531;3.274425;
AnkleLeft;-0.4391734;-0.9850178;3.239601;
FootRight;0.1057705;-1.059096;3.314562;
FootLeft;-0.4861416;-1.025096;3.168152;
Head;-0.3547429;0.4808338;3.216739;
ShoulderCenter;-0.2673412;0.3139546;3.228098;
ShoulderRight;-0.2190418;0.1747695;3.120483;
ShoulderLeft;-0.3515909;0.1860949;3.230726;
ElbowRight;-0.1725655;-0.07834519;3.048043;
ElbowLeft;-0.4335755;0.00652276;3.374795;
WristRight;-0.1673203;-0.336681;2.995302;
WristLeft;-0.5155382;-0.217586;3.467444;
HandRight;-0.1508215;-0.4299444;2.990971;
HandLeft;-0.5587359;-0.2687064;3.488217;
Spine;-0.3097688;-0.0939268;3.209308;
HipCenter;-0.3291368;-0.1730533;3.193942;
HipRight;-0.3017825;-0.2163332;3.165601;
HipLeft;-0.3650723;-0.20953;3.214962;
KneeRight;-0.1442608;-0.7526313;3.342755;
KneeLeft;-0.3651069;-0.6523635;3.293994;
AnkleRight;0.07883269;-0.9369162;3.277356;
AnkleLeft;-0.4541493;-0.9758645;3.233831;
FootRight;0.05466463;-1.036983;3.317993;
FootLeft;-0.454878;-1.053193;3.261222;
Head;-0.3731161;0.4902472;3.208785;
ShoulderCenter;-0.3258696;0.3281342;3.228965;
ShoulderRight;-0.2595147;0.1860626;3.130291;
ShoulderLeft;-0.4242632;0.218456;3.338548;
ElbowRight;-0.2232923;-0.08105636;3.056702;
ElbowLeft;-0.4910381;-0.0003172308;3.46145;
WristRight;-0.2515927;-0.3389146;3.009043;
WristLeft;-0.5507997;-0.2656198;3.477097;
HandRight;-0.2981067;-0.3914229;3.013613;
HandLeft;-0.5812237;-0.3289026;3.480446;
Spine;-0.3646108;-0.04110377;3.225808;
HipCenter;-0.3879078;-0.111977;3.21579;
HipRight;-0.3601778;-0.1654777;3.177941;
HipLeft;-0.4302196;-0.1619226;3.247295;
KneeRight;-0.4743033;-0.6452296;3.239308;
KneeLeft;-0.3890814;-0.6559652;3.292922;
AnkleRight;-0.1298176;-0.8421305;3.265565;
AnkleLeft;-0.461825;-0.9715581;3.231495;
FootRight;-0.1970644;-0.882247;3.209491;
FootLeft;-0.4565838;-1.052442;3.258231;
Head;-0.453368;0.4747555;3.235279;
ShoulderCenter;-0.362491;0.3262582;3.22492;
ShoulderRight;-0.3060268;0.1981438;3.133729;
ShoulderLeft;-0.4608845;0.2165801;3.334503;
ElbowRight;-0.3050034;-0.06775737;3.0612;
ElbowLeft;-0.35294;0.04586101;3.491923;
WristRight;-0.3799173;-0.330759;3.039493;
WristLeft;-0.3466205;-0.2192642;3.545297;
HandRight;-0.3778841;-0.4199435;3.020962;
HandLeft;-0.3761863;-0.283106;3.545295;
Spine;-0.4063718;-0.04767475;3.252313;
HipCenter;-0.4298646;-0.1202799;3.248825;
HipRight;-0.40032;-0.1608752;3.233152;
HipLeft;-0.4660565;-0.1599306;3.26435;
KneeRight;-0.4736269;-0.6410406;3.235803;
KneeLeft;-0.4535638;-0.6555705;3.316625;
