Floor;-0.03103754;0.9995163;0.001969468;1.069269;
Head;1.229563;0.5671419;3.13848;
ShoulderCenter;1.314441;0.4050712;3.123302;
ShoulderRight;1.345505;0.2871616;2.962614;
ShoulderLeft;1.24138;0.2131665;3.206507;
ElbowRight;1.332705;0.07308147;2.854543;
ElbowLeft;1.202465;-0.05353272;3.146938;
WristRight;1.21321;-0.1641802;2.8236;
WristLeft;1.129852;-0.3302652;3.162725;
HandRight;1.165725;-0.2536167;2.823806;
HandLeft;1.099426;-0.4252778;3.180063;
Spine;1.282109;0.02836334;3.066022;
HipCenter;1.275643;-0.04697824;3.05805;
HipRight;1.293413;-0.09625037;2.985744;
HipLeft;1.246557;-0.1295481;3.107168;
KneeRight;1.370106;-0.6225443;2.980219;
KneeLeft;1.106974;-0.6375259;3.159126;
AnkleRight;1.462586;-0.9646372;2.964146;
AnkleLeft;1.026657;-0.9808768;3.126266;
FootRight;1.423558;-1.048332;2.979139;
FootLeft;0.9660544;-1.051932;3.131853;
Head;1.205737;0.5558187;3.143719;
ShoulderCenter;1.294805;0.4024686;3.131294;
ShoulderRight;1.317442;0.2752352;2.96868;
ShoulderLeft;1.208589;0.2175349;3.209019;
ElbowRight;1.296806;0.05426999;2.860172;
ElbowLeft;1.158435;-0.08636668;3.141857;
WristRight;1.157863;-0.2048133;2.83518;
WristLeft;1.115035;-0.31159;3.130063;
HandRight;1.102348;-0.3039495;2.82622;
HandLeft;1.116882;-0.3246109;3.172163;
Spine;1.239644;-0.0252114;3.073099;
HipCenter;1.230829;-0.1104536;3.064526;
HipRight;1.250107;-0.1482854;3.01343;
HipLeft;1.201241;-0.1723115;3.099162;
KneeRight;1.305231;-0.6288154;3.008435;
KneeLeft;1.087031;-0.6304786;3.166181;
AnkleRight;1.461389;-0.9649355;2.964092;
AnkleLeft;0.9525089;-0.9669259;3.136855;
FootRight;1.426647;-1.036053;2.981376;
FootLeft;0.9568868;-1.039428;3.123068;
Head;1.173414;0.5478736;3.146661;
ShoulderCenter;1.245832;0.3966544;3.139493;
ShoulderRight;1.288239;0.2697156;2.974486;
ShoulderLeft;1.18329;0.2515581;3.224074;
ElbowRight;1.273628;0.03814508;2.862733;
ElbowLeft;1.12783;-0.07258448;3.140608;
WristRight;1.138442;-0.207643;2.836883;
WristLeft;1.082681;-0.3356147;3.171861;
HandRight;1.079082;-0.3088427;2.825403;
HandLeft;1.069524;-0.4264938;3.21502;
Spine;1.214147;0.00356268;3.073817;
HipCenter;1.204278;-0.07132851;3.064515;
HipRight;1.225841;-0.1253355;3.005629;
HipLeft;1.176617;-0.1271845;3.104312;
KneeRight;1.298409;-0.6316135;3.008986;
KneeLeft;1.062616;-0.6256328;3.172637;
AnkleRight;1.459015;-0.9695525;2.964525;
AnkleLeft;0.8939046;-0.9765376;3.132562;
FootRight;1.445021;-1.038409;2.982358;
FootLeft;0.826206;-1.042138;3.159629;
Head;1.139554;0.5604318;3.150227;
ShoulderCenter;1.21464;0.3969318;3.134485;
ShoulderRight;1.255164;0.2693735;2.982631;
ShoulderLeft;1.162319;0.2896611;3.233902;
ElbowRight;1.235119;0.02817952;2.882424;
ElbowLeft;1.111256;-0.0272209;3.174769;
WristRight;1.110683;-0.2094015;2.844081;
WristLeft;1.037056;-0.3408328;3.167787;
HandRight;1.04785;-0.3102198;2.832011;
HandLeft;0.9826837;-0.605913;3.215319;
Spine;1.167546;-0.03138793;3.077175;
HipCenter;1.159721;-0.117066;3.069639;
HipRight;1.175212;-0.166947;3.022096;
HipLeft;1.136051;-0.1567415;3.103553;
KneeRight;1.280488;-0.6315541;3.006171;
KneeLeft;1.002689;-0.6484203;3.187912;
AnkleRight;1.458474;-0.9706997;2.96421;
AnkleLeft;0.8846335;-0.9773757;3.129941;
FootRight;1.426238;-1.031755;2.976673;
FootLeft;0.8151112;-1.012527;3.102669;
Head;1.085072;0.5534509;3.136518;
ShoulderCenter;1.185889;0.3970111;3.146941;
ShoulderRight;1.217915;0.2627635;2.991867;
ShoulderLeft;1.08925;0.2057166;3.2286;
ElbowRight;1.206531;0.02699993;2.887321;
ElbowLeft;1.024618;-0.1078934;3.132005;
WristRight;1.094396;-0.2087208;2.848832;
WristLeft;0.9964173;-0.4062773;3.209065;
HandRight;1.031764;-0.3124078;2.836657;
HandLeft;0.9570838;-0.4856749;3.172107;
Spine;1.137793;-0.007507268;3.081527;
HipCenter;1.126044;-0.08567601;3.072062;
HipRight;1.146839;-0.1224015;3.020448;
HipLeft;1.094931;-0.1484388;3.104259;
KneeRight;1.257443;-0.630218;3.00538;
KneeLeft;0.988271;-0.6592192;3.177113;
AnkleRight;1.441029;-0.9603891;2.960202;
AnkleLeft;0.8682479;-0.9849327;3.12924;
FootRight;1.412222;-1.028982;2.965253;
FootLeft;0.7972015;-1.021872;3.093406;
Head;1.072015;0.5631943;3.140722;
ShoulderCenter;1.131208;0.3988142;3.149382;
ShoulderRight;1.171408;0.2642201;2.997298;
ShoulderLeft;1.053057;0.2088446;3.240604;
ElbowRight;1.154606;0.01170639;2.894213;
ElbowLeft;0.9992069;-0.07089178;3.125338;
WristRight;1.042373;-0.2190518;2.845592;
WristLeft;0.9630004;-0.2941158;3.194619;
HandRight;1.006962;-0.3241916;2.838556;
HandLeft;0.9325535;-0.3187239;3.137033;
Spine;1.107475;0.01122547;3.074671;
HipCenter;1.102917;-0.06750693;3.064115;
HipRight;1.125067;-0.1127901;2.99995;
HipLeft;1.074512;-0.1394353;3.103071;
KneeRight;1.231366;-0.637795;3.00768;
KneeLeft;0.9717449;-0.6507807;3.173512;
AnkleRight;1.447864;-0.9753381;2.971025;
AnkleLeft;0.8615602;-0.9946392;3.122686;
FootRight;1.403213;-1.038083;2.96563;
FootLeft;0.7869872;-1.033411;3.088272;
Head;1.013505;0.5638393;3.167777;
ShoulderCenter;1.089379;0.4005157;3.155085;
ShoulderRight;1.137366;0.2660919;3.004905;
ShoulderLeft;1.004199;0.2202668;3.209372;
ElbowRight;1.13833;0.01228543;2.898653;
ElbowLeft;0.9509789;-0.04520857;3.119064;
WristRight;1.037555;-0.2162218;2.84784;
WristLeft;0.9080417;-0.2768797;3.147813;
HandRight;0.9940036;-0.3246332;2.840063;
HandLeft;0.8777201;-0.3076524;3.101695;
Spine;1.03967;-0.03478846;3.096166;
HipCenter;1.030472;-0.1218796;3.087933;
HipRight;1.053691;-0.1609198;3.039941;
HipLeft;0.9968103;-0.1817085;3.120317;
KneeRight;1.183108;-0.6389357;3.003146;
KneeLeft;0.9534085;-0.6438829;3.171059;
AnkleRight;1.438266;-0.9832072;2.9755;
AnkleLeft;0.8579853;-0.992939;3.115578;
FootRight;1.406485;-1.053572;2.959957;
FootLeft;0.7865742;-1.031958;3.071269;
Head;0.9935322;0.569025;3.166484;
ShoulderCenter;1.071362;0.4109077;3.16469;
ShoulderRight;1.109057;0.2758924;3.007844;
ShoulderLeft;0.9541988;0.2258089;3.209877;
ElbowRight;1.08001;0.0005719083;2.90572;
ElbowLeft;0.9009787;-0.03966647;3.119245;
WristRight;1.011199;-0.2258771;2.85319;
WristLeft;0.8947709;-0.2737473;3.155037;
HandRight;0.972658;-0.3231041;2.852555;
HandLeft;0.8569287;-0.2969136;3.105864;
Spine;1.000828;-0.03840812;3.100998;
HipCenter;0.9836497;-0.1296487;3.091621;
HipRight;1.011629;-0.1664391;3.047069;
HipLeft;0.9422755;-0.1906986;3.119258;
KneeRight;1.156177;-0.6443759;2.997104;
KneeLeft;0.9194328;-0.6317484;3.167379;
AnkleRight;1.428925;-0.9801806;2.97694;
AnkleLeft;0.8546882;-0.9904679;3.114103;
FootRight;1.387004;-1.047838;2.969044;
FootLeft;0.785233;-1.029743;3.064225;
Head;0.9349513;0.5774029;3.182611;
ShoulderCenter;1.019385;0.4152768;3.169558;
ShoulderRight;1.054323;0.2769405;3.014935;
ShoulderLeft;0.9434764;0.2885154;3.220861;
ElbowRight;1.069892;0.01668807;2.914637;
ElbowLeft;0.8902563;0.02304004;3.129906;
WristRight;0.9908388;-0.2195557;2.870579;
WristLeft;0.8267461;-0.2035295;3.157607;
HandRight;0.9453724;-0.3219369;2.861649;
HandLeft;0.8268375;-0.3201716;3.184802;
Spine;0.9503465;-0.04292379;3.097227;
HipCenter;0.9386494;-0.1343437;3.086756;
HipRight;0.9546162;-0.1827167;3.038852;
HipLeft;0.9123463;-0.1801823;3.118315;
KneeRight;1.084973;-0.6516365;3.012139;
KneeLeft;0.9062467;-0.631681;3.157516;
AnkleRight;1.369666;-0.9547638;2.973657;
AnkleLeft;0.8490781;-0.9880432;3.117592;
FootRight;1.342545;-1.030854;2.962993;
FootLeft;0.7733779;-1.028242;3.074668;
Head;0.9148594;0.5827807;3.172575;
ShoulderCenter;0.9923371;0.4158728;3.172976;
ShoulderRight;1.035642;0.2796922;3.017757;
ShoulderLeft;0.8603708;0.1937724;3.202794;
ElbowRight;1.047674;0.02099451;2.91899;
ElbowLeft;0.8071507;-0.071703;3.111603;
WristRight;0.9683768;-0.2244446;2.876658;
WristLeft;0.8068903;-0.3836789;3.176405;
HandRight;0.9320247;-0.3279425;2.863977;
HandLeft;0.7871526;-0.5044804;3.21259;
Spine;0.9119859;0.003284886;3.096059;
HipCenter;0.8978401;-0.07927512;3.084225;
HipRight;0.9165936;-0.1197084;3.02919;
HipLeft;0.8590042;-0.1560512;3.114391;
KneeRight;1.069013;-0.6564062;3.0087;
KneeLeft;0.8733988;-0.6163223;3.110538;
AnkleRight;1.29623;-0.9348872;2.952792;
AnkleLeft;0.8494982;-0.9879415;3.116417;
FootRight;1.288446;-1.019199;2.948089;
FootLeft;0.7805543;-1.028762;3.060752;
Head;0.8588449;0.5900677;3.183528;
ShoulderCenter;0.9451742;0.4191162;3.158213;
ShoulderRight;0.983633;0.281107;3.018271;
ShoulderLeft;0.8293312;0.1962771;3.18983;
ElbowRight;1.013722;0.02232461;2.927916;
ElbowLeft;0.7761111;-0.0691983;3.098503;
WristRight;0.9367584;-0.2264512;2.876231;
WristLeft;0.7699326;-0.3046791;3.113049;
HandRight;0.9235486;-0.324736;2.866665;
HandLeft;0.7668786;-0.3533472;3.184822;
Spine;0.8873065;-0.0004143157;3.092567;
HipCenter;0.8739741;-0.08406878;3.082318;
HipRight;0.896346;-0.129684;3.023167;
HipLeft;0.8285407;-0.1610003;3.118691;
KneeRight;0.9661098;-0.5931285;3.004295;
KneeLeft;0.8380839;-0.61748;3.074946;
AnkleRight;1.211571;-0.9371856;2.965931;
AnkleLeft;0.8499584;-0.9871961;3.116321;
FootRight;1.220345;-1.03733;2.997639;
FootLeft;0.8147145;-1.060814;3.120287;
Head;0.8370964;0.6022872;3.174666;
ShoulderCenter;0.9105285;0.4248266;3.155796;
ShoulderRight;0.9624289;0.2827918;3.01869;
ShoulderLeft;0.8517801;0.3087966;3.290897;
ElbowRight;0.9925057;0.02741796;2.931371;
ElbowLeft;0.79856;0.04332115;3.199524;
WristRight;0.9157848;-0.2250522;2.878053;
WristLeft;0.7420886;-0.1830509;3.143441;
HandRight;0.9005091;-0.3194012;2.869798;
HandLeft;0.7341001;-0.2911497;3.18291;
Spine;0.8384349;0.03222943;3.104264;
HipCenter;0.8253449;-0.04650901;3.097828;
HipRight;0.8360509;-0.1050481;3.029191;
HipLeft;0.7926215;-0.1204074;3.146024;
KneeRight;0.9209327;-0.6709886;3.018003;
KneeLeft;0.7751549;-0.6145167;3.048552;
AnkleRight;1.135099;-0.9070824;2.958904;
AnkleLeft;0.8478898;-0.9854219;3.119632;
FootRight;1.103729;-1.011017;2.969052;
FootLeft;0.8162117;-1.059528;3.119265;
Head;0.7993615;0.6040626;3.165044;
ShoulderCenter;0.8656765;0.4212528;3.14972;
ShoulderRight;0.9223484;0.2862113;3.017597;
ShoulderLeft;0.7851616;0.248919;3.220647;
ElbowRight;0.9482095;0.02184084;2.930749;
ElbowLeft;0.7319415;-0.01655643;3.129304;
WristRight;0.8806796;-0.226171;2.880461;
WristLeft;0.7262474;-0.2549032;3.308255;
HandRight;0.8737643;-0.3197386;2.871863;
HandLeft;0.7028823;-0.3460512;3.318597;
Spine;0.8146235;0.01870021;3.089557;
HipCenter;0.8026298;-0.06233774;3.080723;
HipRight;0.8257357;-0.1138495;3.017971;
HipLeft;0.7632794;-0.1322165;3.124024;
KneeRight;0.8518465;-0.6870079;3.023552;
KneeLeft;0.7613684;-0.5940918;3.033981;
AnkleRight;1.059872;-0.9450274;2.977582;
AnkleLeft;0.8450369;-0.9870881;3.120832;
FootRight;1.019531;-1.015886;2.971963;
FootLeft;0.8160692;-1.06346;3.117952;
Head;0.7576526;0.6005503;3.170965;
ShoulderCenter;0.8431977;0.4219903;3.145946;
ShoulderRight;0.8908761;0.2861962;3.011103;
ShoulderLeft;0.7709884;0.298429;3.238136;
ElbowRight;0.9107096;0.0182438;2.922697;
ElbowLeft;0.7313251;-0.005751371;3.309114;
WristRight;0.8393189;-0.255123;2.876239;
WristLeft;0.6818455;-0.2368589;3.327629;
HandRight;0.8433292;-0.3389136;2.877377;
HandLeft;0.6566393;-0.331363;3.339844;
Spine;0.7821746;0.02103091;3.087459;
HipCenter;0.7708139;-0.05932057;3.079589;
