Floor;-0.05124496;0.9982762;0.02861073;1.056422;
Head;1.218857;0.4438866;3.18357;
ShoulderCenter;1.331568;0.2696989;3.12521;
ShoulderRight;1.366103;0.1624786;2.976668;
ShoulderLeft;1.261475;0.1205815;3.190933;
ElbowRight;1.376989;-0.06510961;2.85583;
ElbowLeft;1.19575;-0.2031909;3.119686;
WristRight;1.238208;-0.2627276;2.793228;
WristLeft;1.178855;-0.436206;3.184018;
HandRight;1.18093;-0.331822;2.784862;
HandLeft;1.164396;-0.5222886;3.161533;
Spine;1.290765;-0.104303;3.072725;
HipCenter;1.282604;-0.1791034;3.06561;
HipRight;1.300261;-0.2236088;3.008019;
HipLeft;1.253179;-0.2424625;3.105551;
KneeRight;1.378938;-0.6471179;2.937288;
KneeLeft;1.163691;-0.6879771;3.131995;
AnkleRight;1.56448;-0.9304287;2.918002;
AnkleLeft;1.082223;-1.007017;3.065643;
FootRight;1.573349;-1.026512;2.910079;
FootLeft;1.009763;-1.045339;3.030152;
Head;1.186147;0.4558986;3.173105;
ShoulderCenter;1.300054;0.2745399;3.137966;
ShoulderRight;1.323828;0.1657303;2.986844;
ShoulderLeft;1.227717;0.1392592;3.202775;
ElbowRight;1.358115;-0.0656286;2.862507;
ElbowLeft;1.174187;-0.1952864;3.124955;
WristRight;1.215304;-0.2691411;2.800741;
WristLeft;1.133478;-0.430795;3.194515;
HandRight;1.157395;-0.3403276;2.7872;
HandLeft;1.098294;-0.5164653;3.199711;
Spine;1.249134;-0.1075861;3.085744;
HipCenter;1.238546;-0.1842804;3.078741;
HipRight;1.252188;-0.2302464;3.023625;
HipLeft;1.211984;-0.2413827;3.117224;
KneeRight;1.353832;-0.6707383;2.935659;
KneeLeft;1.136405;-0.6783611;3.139792;
AnkleRight;1.562284;-0.9806323;2.914953;
AnkleLeft;1.073391;-1.012105;3.066267;
FootRight;1.568613;-1.059799;2.900605;
FootLeft;0.9953699;-1.052793;3.030601;
Head;1.136356;0.46066;3.18189;
ShoulderCenter;1.260313;0.2818514;3.15144;
ShoulderRight;1.295253;0.1709785;2.998171;
ShoulderLeft;1.17748;0.1235684;3.2029;
ElbowRight;1.2966;-0.0673788;2.876115;
ElbowLeft;1.116534;-0.2127229;3.126635;
WristRight;1.177164;-0.2867836;2.810061;
WristLeft;1.077155;-0.4586661;3.168003;
HandRight;1.115478;-0.3696228;2.794482;
HandLeft;1.067312;-0.5310804;3.199559;
Spine;1.204402;-0.1068415;3.097903;
HipCenter;1.193405;-0.1846552;3.090551;
HipRight;1.212332;-0.2218239;3.041709;
HipLeft;1.160348;-0.2432772;3.12372;
KneeRight;1.27569;-0.6593828;2.936334;
KneeLeft;1.099094;-0.6879886;3.143658;
AnkleRight;1.546713;-0.9668547;2.913604;
AnkleLeft;1.06672;-1.011671;3.065477;
FootRight;1.554021;-1.047605;2.894375;
FootLeft;0.9894446;-1.053253;3.021771;
Head;1.089892;0.4576245;3.181066;
ShoulderCenter;1.219468;0.2831933;3.152347;
ShoulderRight;1.253811;0.1707055;3.013501;
ShoulderLeft;1.141706;0.163956;3.211624;
ElbowRight;1.281903;-0.06564688;2.88392;
ElbowLeft;1.08069;-0.1509722;3.120534;
WristRight;1.173053;-0.2764235;2.823558;
WristLeft;1.036472;-0.430739;3.157525;
HandRight;1.116786;-0.3545787;2.807812;
HandLeft;1.026082;-0.4997591;3.175701;
Spine;1.156218;-0.1051752;3.104115;
HipCenter;1.143602;-0.1828485;3.097996;
HipRight;1.161124;-0.2276082;3.050831;
HipLeft;1.111877;-0.2306376;3.131562;
KneeRight;1.222102;-0.6890178;2.932457;
KneeLeft;1.081781;-0.6812278;3.136544;
AnkleRight;1.499174;-0.9749188;2.90894;
AnkleLeft;1.060836;-1.01485;3.062974;
FootRight;1.520908;-1.054973;2.895068;
FootLeft;0.9840474;-1.056658;3.016649;
Head;1.064602;0.4258109;3.151575;
ShoulderCenter;1.185619;0.2828936;3.157347;
ShoulderRight;1.224141;0.1742311;3.008301;
ShoulderLeft;1.089771;0.1180981;3.194538;
ElbowRight;1.241935;-0.07051394;2.898936;
ElbowLeft;1.031062;-0.1849206;3.105907;
WristRight;1.136912;-0.2912362;2.84267;
WristLeft;1.023049;-0.4786203;3.152092;
HandRight;1.087664;-0.3698025;2.817185;
HandLeft;1.020378;-0.5765202;3.172168;
Spine;1.124253;-0.09708475;3.107826;
HipCenter;1.111711;-0.1730284;3.101405;
HipRight;1.130793;-0.2097276;3.055233;
HipLeft;1.074122;-0.2319102;3.133066;
KneeRight;1.149117;-0.6739728;2.937703;
KneeLeft;1.051016;-0.6597555;3.075799;
AnkleRight;1.435843;-0.9546796;2.914986;
AnkleLeft;1.056525;-1.016762;3.06203;
FootRight;1.435139;-1.061341;2.94168;
FootLeft;0.9852343;-1.056871;3.012528;
Head;1.021841;0.4423108;3.179349;
ShoulderCenter;1.142552;0.286369;3.156267;
ShoulderRight;1.187571;0.1780962;3.016465;
ShoulderLeft;1.053451;0.1194946;3.209628;
ElbowRight;1.210721;-0.08360333;2.915368;
ElbowLeft;0.9975559;-0.1591481;3.116423;
WristRight;1.104757;-0.3137455;2.847699;
WristLeft;0.980238;-0.415392;3.143218;
HandRight;1.072793;-0.3816239;2.823812;
HandLeft;0.9744653;-0.5008067;3.15679;
Spine;1.079052;-0.06580021;3.100284;
HipCenter;1.067004;-0.1362867;3.092499;
HipRight;1.087466;-0.1785479;3.035343;
HipLeft;1.027556;-0.2051018;3.129259;
KneeRight;1.084885;-0.6824864;2.952223;
KneeLeft;1.0137;-0.6639052;3.055376;
AnkleRight;1.349392;-0.9674134;2.905626;
AnkleLeft;1.052803;-1.017073;3.062969;
FootRight;1.317061;-1.068781;2.915157;
FootLeft;0.9824032;-1.056179;3.016673;
Head;0.9867573;0.4570034;3.177207;
ShoulderCenter;1.108909;0.2984208;3.151712;
ShoulderRight;1.155465;0.183741;3.019319;
ShoulderLeft;1.020833;0.1628079;3.209121;
ElbowRight;1.182563;-0.07489879;2.921792;
ElbowLeft;0.9797632;-0.05613999;3.131132;
WristRight;1.090748;-0.3088038;2.853782;
WristLeft;0.9493836;-0.3509589;3.132301;
HandRight;1.060012;-0.3889725;2.831675;
HandLeft;0.9574911;-0.3998958;3.214866;
Spine;1.045854;-0.06508406;3.100185;
HipCenter;1.032336;-0.1377314;3.093262;
HipRight;1.050823;-0.1825268;3.041678;
HipLeft;0.9947785;-0.1952219;3.12811;
KneeRight;1.004255;-0.6631055;2.954267;
KneeLeft;0.9486353;-0.7254339;3.043967;
AnkleRight;1.250987;-0.9931333;2.913784;
AnkleLeft;1.057097;-1.010387;3.06681;
FootRight;1.20982;-1.060901;2.902928;
FootLeft;1.067123;-1.085914;3.04231;
Head;0.9418601;0.4522665;3.166347;
ShoulderCenter;1.07374;0.3007717;3.151502;
ShoulderRight;1.121933;0.1891339;3.020886;
ShoulderLeft;0.9952156;0.2129643;3.236219;
ElbowRight;1.154674;-0.06116637;2.921972;
ElbowLeft;0.9548856;-0.002041936;3.159219;
WristRight;1.0682;-0.3148666;2.850994;
WristLeft;0.9315411;-0.2915024;3.233772;
HandRight;1.047329;-0.3947158;2.838812;
HandLeft;0.9088444;-0.4433564;3.29412;
Spine;1.011196;-0.06625056;3.097256;
HipCenter;0.9991995;-0.139603;3.089854;
HipRight;1.018219;-0.1892463;3.042812;
HipLeft;0.9635934;-0.1830901;3.12087;
KneeRight;0.9314783;-0.68058;2.965427;
KneeLeft;1.07453;-0.6689984;3.114834;
AnkleRight;1.140018;-1.015971;2.942099;
AnkleLeft;1.052146;-1.039761;3.016781;
FootRight;1.109679;-1.084716;2.912563;
FootLeft;0.9805404;-1.079676;2.968805;
Head;0.9283305;0.4648346;3.149257;
ShoulderCenter;1.022178;0.2963029;3.13618;
ShoulderRight;1.083713;0.17997;3.014331;
ShoulderLeft;0.9373155;0.1645476;3.219845;
ElbowRight;1.115649;-0.07790545;2.92676;
ElbowLeft;0.9134846;-0.1326672;3.235503;
WristRight;1.039128;-0.3230871;2.857444;
WristLeft;0.8751177;-0.4137937;3.312717;
HandRight;1.031323;-0.3977588;2.841846;
HandLeft;0.8169514;-0.4467059;3.288738;
Spine;0.9718678;-0.05830291;3.088428;
HipCenter;0.9614611;-0.1294601;3.082075;
HipRight;0.9874936;-0.1788187;3.032899;
HipLeft;0.9199553;-0.1830088;3.11517;
KneeRight;0.8583552;-0.6799486;2.96981;
KneeLeft;1.053121;-0.6835686;3.127426;
AnkleRight;1.037333;-1.009809;2.940838;
AnkleLeft;1.045053;-1.010593;2.93775;
FootRight;0.9779495;-1.078844;2.927634;
FootLeft;0.9693561;-1.083118;2.98007;
Head;0.8576045;0.447098;3.155777;
ShoulderCenter;0.9850261;0.2973174;3.131446;
ShoulderRight;1.047585;0.1846836;3.011262;
ShoulderLeft;0.8792412;0.1174093;3.154406;
ElbowRight;1.100657;-0.07344912;2.929003;
ElbowLeft;0.8651245;-0.1636024;3.252754;
WristRight;1.02667;-0.3116199;2.862894;
WristLeft;0.7997235;-0.3781237;3.278085;
